1676;622;Rénovation rue Deschamps;185;2011-12-10T17:40:26.773Z;2011-12-25T08:19:43.078Z;2011-12-25T12:27:14.773Z
1677;361;Plan d'équipement chemin Lamy;210;2008-11-11T00:36:25.340Z;2008-11-12T05:55:36.105Z;2008-11-16T04:20:31.340Z
1678;975;Rénovation boulevard Delaunay;728;2013-12-06T20:32:21.246Z;2013-12-07T07:22:35.441Z;2013-12-07T12:57:51.246Z
1679;926;Ravallement boulevard Da Costa;436;2013-01-18T03:20:24.118Z;2013-01-22T23:06:48.258Z;2013-01-25T20:01:48.118Z
1680;656;Chantier rue Rodrigues;990;2007-04-29T20:28:41.668Z;2007-05-01T21:57:43.076Z;2007-05-03T16:05:35.668Z
1681;889;Construction rue Imbert;578;2008-09-05T14:12:39.938Z;2008-09-06T14:52:45.240Z;2008-09-08T11:55:33.938Z
1682;380;Solution d'équipement rue Collin;767;2014-03-04T18:02:23.718Z;2014-03-05T20:25:59.166Z;2014-03-10T03:36:53.718Z
1683;910;Suite de l'installation rue Leger;629;2012-04-13T04:02:52.115Z;2012-04-15T00:41:08.609Z;2012-04-23T12:36:46.115Z
1684;459;Ravallement rue Moreau;514;2013-01-09T11:48:29.416Z;2013-01-11T04:29:35.607Z;2013-01-14T15:32:35.416Z
1685;245;Construction avenue Navarro;995;2009-10-26T12:17:42.878Z;2009-10-30T04:59:57.729Z;2009-10-30T17:45:54.878Z
1686;240;Construction rue Mendes;721;2014-01-14T01:17:04.863Z;2014-01-17T10:16:46.573Z;2014-01-17T21:59:40.863Z
1687;266;Installation rue Picard;323;2012-01-20T21:37:46.593Z;2012-01-29T02:29:05.919Z;2012-02-03T03:10:46.593Z
1688;823;Chantier rue Etienne;916;2011-03-09T09:14:20.383Z;2011-03-10T08:02:46.710Z;2011-03-12T02:56:20.383Z
1689;137;Chantier rue Dufour;526;2007-11-10T14:41:37.291Z;2007-11-20T21:39:19.477Z;2007-11-21T18:14:19.291Z
1690;510;Mise au normes rue Bouvier;237;2008-08-09T22:33:05.060Z;2008-08-18T03:03:40.951Z;2008-08-19T21:15:41.060Z
1691;771;Mise au normes chemin Buisson;681;2011-01-10T00:21:39.068Z;2011-01-15T05:43:44.352Z;2011-01-15T21:36:57.068Z
1692;869;Installation avenue Guibert;744;2009-07-14T07:30:56.932Z;2009-07-20T07:06:46.361Z;2009-07-25T05:57:02.932Z
1693;627;Chantier rue Paris;652;2009-04-02T08:34:57.242Z;2009-04-05T17:19:13.016Z;2009-04-06T14:25:03.242Z
1694;900;Chantier chemin Vasseur;768;2007-10-04T17:40:39.029Z;2007-10-17T14:14:34.516Z;2007-10-19T00:46:39.029Z
1695;345;Solution d'équipement rue Teixeira;814;2006-04-07T05:05:20.111Z;2006-04-10T04:59:32.935Z;2006-04-18T00:36:14.111Z
1696;787;Chantier rue Deschamps;407;2006-12-08T07:27:31.987Z;2006-12-10T21:54:22.095Z;2006-12-16T14:44:55.987Z
1697;202;Chantier avenue Morvan;649;2012-12-27T22:22:33.072Z;2012-12-31T09:44:56.558Z;2013-01-02T14:09:21.072Z
1698;988;Rénovation boulevard Renaud;117;2006-06-26T20:16:44.862Z;2006-06-27T02:29:33.197Z;2006-07-03T01:55:44.862Z
1699;749;Chantier boulevard Labbe;567;2009-07-27T14:48:19.162Z;2009-07-28T22:45:25.002Z;2009-07-30T00:50:25.162Z
1700;812;Installation avenue Roux;901;2006-06-27T07:17:04.744Z;2006-07-02T17:19:41.640Z;2006-07-08T14:50:40.744Z
1701;148;Chantier rue Jacob;279;2005-08-22T23:44:15.548Z;2005-08-31T11:29:40.131Z;2005-09-03T11:18:45.548Z
1702;285;Chantier rue Letellier;532;2006-04-06T09:52:34.335Z;2006-04-08T03:11:14.461Z;2006-04-11T00:06:22.335Z
1703;818;Construction avenue Joubert;841;2009-04-24T07:50:31.897Z;2009-05-01T04:10:22.447Z;2009-05-02T11:07:01.897Z
1704;908;Rénovation chemin Guilbert;921;2008-05-11T02:19:42.979Z;2008-05-14T19:17:17.663Z;2008-05-21T17:27:48.979Z
1705;652;Ravallement chemin Masson;117;2006-02-26T07:31:54.722Z;2006-02-26T07:33:17.106Z;2006-02-28T23:46:18.722Z
1706;487;Installation boulevard Leclerc;102;2010-04-05T02:31:22.074Z;2010-04-10T04:50:37.237Z;2010-04-14T22:40:40.074Z
1707;217;Chantier boulevard Maury;851;2010-01-18T08:22:59.632Z;2010-01-19T05:41:13.468Z;2010-01-20T17:19:23.632Z
1708;858;Chantier rue Morvan;273;2006-10-07T20:00:31.463Z;2006-10-07T22:56:57.324Z;2006-10-07T23:17:37.463Z
1709;130;Solution d'équipement chemin Caron;632;2007-10-08T20:53:07.345Z;2007-10-16T01:23:41.546Z;2007-10-19T09:27:55.345Z
1710;734;Rénovation rue Raymond;663;2009-07-11T00:31:45.934Z;2009-07-12T00:58:23.756Z;2009-07-21T19:40:45.934Z
1711;609;Installation rue Texier;865;2006-09-02T14:23:15.837Z;2006-09-05T01:32:06.765Z;2006-09-10T14:00:45.837Z
1712;946;Construction rue Roche;970;2007-08-03T07:33:51.198Z;2007-08-04T20:10:47.874Z;2007-08-06T03:27:15.198Z
1713;791;Installation avenue Voisin;914;2008-08-20T08:05:20.789Z;2008-08-25T13:53:43.103Z;2008-08-26T08:37:44.789Z
1714;404;Mise en comformité rue Costa;528;2010-03-27T12:22:05.914Z;2010-03-28T16:00:58.409Z;2010-03-28T16:28:23.914Z
1715;279;Mise au normes avenue Royer;480;2012-10-14T23:29:43.955Z;2012-10-16T16:50:23.027Z;2012-10-24T12:42:55.955Z
1716;246;Suite de l'installation avenue Guibert;406;2006-06-17T13:28:40.571Z;2006-06-26T19:30:28.537Z;2006-06-27T22:46:22.571Z
1717;344;Solution d'équipement rue Schneider;713;2011-01-22T14:11:32.271Z;2011-01-24T23:28:50.637Z;2011-01-28T01:57:26.271Z
1718;31;Chantier avenue Jacquot;619;2007-11-09T20:15:31.500Z;2007-11-18T08:20:34.736Z;2007-11-20T18:41:37.500Z
1719;360;Rénovation chemin Ferrand;121;2010-03-05T09:23:43.663Z;2010-03-06T21:25:39.961Z;2010-03-07T16:08:43.663Z
1720;146;Solution d'équipement rue Denis;318;2009-02-20T13:17:32.411Z;2009-02-22T22:39:55.288Z;2009-02-25T11:55:02.411Z
1721;675;Rénovation rue Bouvet;413;2009-07-01T02:20:52.115Z;2009-07-01T18:54:39.112Z;2009-07-06T03:31:40.115Z
1722;240;Installation rue Cousin;622;2013-04-06T16:22:49.619Z;2013-04-20T09:43:32.025Z;2013-04-20T11:26:07.619Z
1723;215;Installation avenue Renault;471;2011-01-07T11:38:27.211Z;2011-01-09T07:08:57.910Z;2011-01-21T18:22:33.211Z
1724;450;Rénovation avenue Gillet;594;2006-03-01T15:09:38.350Z;2006-03-07T13:47:56.214Z;2006-03-12T16:30:56.350Z
1725;831;Nouvelle installation avenue Allard;194;2012-02-23T19:08:09.137Z;2012-02-26T15:57:35.681Z;2012-02-29T16:23:27.137Z
1726;425;Chantier boulevard Lopes;942;2005-09-05T16:25:39.558Z;2005-09-06T13:37:46.859Z;2005-09-13T23:43:03.558Z
1727;67;Suite de l'installation chemin Sanchez;238;2011-01-02T06:00:58.076Z;2011-01-06T08:55:02.546Z;2011-01-08T01:04:52.076Z
1728;123;Construction boulevard Salmon;596;2010-05-08T11:32:54.308Z;2010-05-12T21:22:17.603Z;2010-05-19T15:05:36.308Z
1729;651;Construction boulevard Bouvier;537;2012-05-16T18:25:05.080Z;2012-05-19T05:09:22.526Z;2012-05-24T22:25:23.080Z
1730;746;Solution d'équipement boulevard Levy;843;2007-11-10T20:35:58.009Z;2007-11-16T13:00:37.322Z;2007-11-25T06:15:16.009Z
1731;539;Suite de l'installation chemin Antoine;390;2012-06-22T07:02:27.983Z;2012-06-30T13:52:18.318Z;2012-06-30T23:27:21.983Z
1732;338;Nouvelle installation chemin Guilbert;720;2014-02-01T22:57:23.558Z;2014-02-09T11:43:02.361Z;2014-02-10T10:37:35.558Z
1733;220;Chantier boulevard Carpentier;768;2013-08-27T05:55:36.420Z;2013-08-28T10:51:34.183Z;2013-08-29T21:04:18.420Z
1734;252;Rénovation rue Jacques;463;2008-09-05T23:05:07.832Z;2008-09-07T05:50:01.500Z;2008-09-09T16:52:31.832Z
1735;348;Suite de l'installation boulevard Pinto;289;2006-02-14T01:18:58.242Z;2006-02-14T01:41:26.248Z;2006-02-14T04:36:04.242Z
1736;817;Suite de l'installation avenue Morel;974;2013-11-11T10:04:15.713Z;2013-11-12T15:37:53.462Z;2013-11-12T23:39:57.713Z
1737;933;Ravallement avenue Noel;243;2005-06-30T12:16:01.215Z;2005-06-30T13:46:40.874Z;2005-06-30T21:23:31.215Z
1738;734;Installation rue Pruvost;189;2013-08-19T12:24:02.138Z;2013-08-20T05:23:35.296Z;2013-08-23T04:00:02.138Z
1739;337;Solution d'équipement avenue Da Silva;201;2011-11-24T11:34:01.609Z;2011-11-30T02:45:52.366Z;2011-12-01T08:10:55.609Z
1740;955;Chantier avenue Pons;555;2010-10-26T17:32:44.835Z;2010-10-28T12:44:42.488Z;2010-10-30T02:56:26.835Z
1741;917;Solution d'équipement boulevard Guerin;816;2011-07-04T23:26:22.907Z;2011-07-10T12:58:55.781Z;2011-07-15T23:20:04.907Z
1742;989;Ravallement boulevard Foucher;873;2009-02-22T03:26:15.688Z;2009-02-26T12:33:42.372Z;2009-03-06T04:31:03.688Z
1743;274;Solution d'équipement boulevard Begue;761;2008-03-30T19:10:44.308Z;2008-04-03T21:12:18.140Z;2008-04-13T18:14:56.308Z
1744;572;Construction avenue Normand;269;2005-09-23T05:30:15.400Z;2005-09-25T10:12:37.622Z;2005-09-29T04:35:03.400Z
1745;947;Installation avenue Royer;539;2012-05-21T18:01:08.485Z;2012-05-21T18:46:51.740Z;2012-05-24T22:40:08.485Z
1746;946;Rénovation rue Nicolas;102;2006-03-12T12:09:59.637Z;2006-03-17T02:32:12.560Z;2006-03-25T00:55:35.637Z
1747;415;Nouvelle installation boulevard Perrin;690;2009-05-15T06:59:10.369Z;2009-05-26T00:13:45.508Z;2009-05-29T15:54:40.369Z
1748;722;Chantier chemin Perez;358;2007-07-07T17:56:36.305Z;2007-07-10T10:26:46.124Z;2007-07-12T02:41:54.305Z
1749;750;Chantier boulevard Picard;508;2006-05-17T13:30:00.334Z;2006-05-22T19:24:47.707Z;2006-05-27T20:58:12.334Z
1750;792;Ravallement avenue Lecomte;420;2011-01-30T19:03:22.751Z;2011-02-06T19:29:43.516Z;2011-02-09T15:34:34.751Z
1751;182;Mise au normes rue Joubert;295;2011-10-29T05:58:41.899Z;2011-10-29T10:39:54.634Z;2011-10-29T15:06:11.899Z
1752;21;Rénovation rue Guillou;428;2009-04-21T06:39:26.209Z;2009-04-29T00:33:46.239Z;2009-05-04T09:17:14.209Z
1753;940;Construction rue Maillot;698;2006-12-24T15:06:46.252Z;2006-12-27T12:38:08.673Z;2006-12-28T03:47:34.252Z
1754;84;Solution d'équipement rue Aubry;627;2006-01-18T09:18:00.374Z;2006-01-25T10:37:59.781Z;2006-02-01T16:24:00.374Z
1755;82;Chantier rue Grenier;359;2005-04-14T09:11:16.266Z;2005-04-16T00:35:20.540Z;2005-04-19T04:09:46.266Z
1756;386;Ravallement avenue Albert;925;2011-01-04T00:08:45.143Z;2011-01-09T02:27:52.865Z;2011-01-12T13:16:33.143Z
1757;606;Solution d'équipement boulevard Pereira;317;2007-03-01T06:42:54.853Z;2007-03-01T08:03:33.086Z;2007-03-03T01:47:06.853Z
1758;880;Rénovation chemin Pierre;561;2007-10-26T14:00:19.416Z;2007-10-29T00:47:18.127Z;2007-10-31T22:29:07.416Z
1759;755;Rénovation rue Ferrand;341;2005-10-11T16:06:09.626Z;2005-10-12T03:34:40.295Z;2005-10-13T19:12:09.626Z
1760;351;Chantier avenue Grondin;160;2013-06-01T12:06:01.894Z;2013-06-02T22:20:48.626Z;2013-06-03T00:36:01.894Z
1761;669;Chantier avenue Guichard;541;2013-12-30T21:46:46.343Z;2014-01-07T05:13:08.545Z;2014-01-08T21:51:34.343Z
1762;354;Rénovation boulevard Ramos;136;2010-07-08T04:02:44.609Z;2010-07-10T13:30:32.172Z;2010-07-13T10:20:08.609Z
1763;607;Chantier rue Mace;731;2010-02-24T16:27:24.199Z;2010-02-26T02:58:15.335Z;2010-03-09T21:38:30.199Z
1764;978;Plan d'équipement boulevard Lefevre;886;2006-03-06T04:12:45.510Z;2006-03-11T18:29:05.518Z;2006-03-18T23:10:39.510Z
1765;471;Nouvelle installation boulevard Marion;543;2005-07-01T03:59:09.772Z;2005-07-13T04:17:09.590Z;2005-07-15T15:06:03.772Z
1766;107;Rénovation rue Coste;935;2013-01-30T15:22:31.286Z;2013-02-07T17:29:11.194Z;2013-02-13T08:58:13.286Z
1767;959;Plan d'équipement chemin Samson;642;2013-05-30T03:19:31.280Z;2013-06-01T19:06:50.425Z;2013-06-02T09:26:07.280Z
1768;684;Rénovation boulevard Paris;689;2008-01-05T09:22:18.594Z;2008-01-09T11:13:25.869Z;2008-01-12T21:19:00.594Z
1769;108;Nouvelle installation avenue Labbe;798;2013-10-20T16:05:54.271Z;2013-10-28T08:15:46.726Z;2013-10-29T08:52:42.271Z
1770;823;Ravallement boulevard Vidal;263;2007-12-17T09:21:05.082Z;2007-12-17T13:37:27.934Z;2007-12-24T23:29:11.082Z
1771;553;Chantier boulevard Thierry;756;2008-07-29T22:12:11.534Z;2008-08-06T12:28:20.951Z;2008-08-13T13:19:59.534Z
1772;938;Chantier rue Costa;303;2013-04-13T08:24:21.476Z;2013-04-17T07:55:13.562Z;2013-04-19T20:37:33.476Z
1773;116;Rénovation chemin Valette;495;2011-07-05T06:20:39.041Z;2011-07-07T22:02:48.252Z;2011-07-14T00:13:09.041Z
1774;787;Installation rue Martel;231;2007-03-22T22:33:03.008Z;2007-03-29T09:03:39.220Z;2007-03-31T05:50:27.008Z
1775;885;Chantier rue Lenoir;948;2012-07-29T08:25:50.634Z;2012-08-10T07:08:25.648Z;2012-08-12T23:11:44.634Z
1776;346;Plan d'équipement chemin Pires;197;2013-05-29T15:33:22.299Z;2013-06-02T13:38:08.053Z;2013-06-04T02:13:34.299Z
1777;719;Nouvelle installation boulevard Girard;992;2008-09-14T23:09:23.800Z;2008-09-18T12:13:27.299Z;2008-09-26T13:17:11.800Z
1778;290;Mise au normes avenue Mallet;326;2005-12-19T14:35:43.338Z;2005-12-24T10:37:56.012Z;2005-12-26T04:16:31.338Z
1779;320;Chantier avenue Costa;238;2007-05-31T11:49:49.394Z;2007-06-07T21:14:56.132Z;2007-06-11T06:15:01.394Z
1780;820;Rénovation chemin Rey;573;2012-12-17T06:58:09.534Z;2012-12-21T23:29:04.050Z;2012-12-29T00:23:03.534Z
1781;360;Construction rue Huet;426;2013-01-11T10:13:49.712Z;2013-01-16T18:40:32.044Z;2013-01-20T23:27:01.712Z
1782;506;Suite de l'installation avenue Laine;532;2006-08-02T19:11:28.526Z;2006-08-03T20:13:49.976Z;2006-08-04T17:54:40.526Z
1783;527;Rénovation chemin Charpentier;802;2009-09-05T09:35:00.725Z;2009-09-05T23:20:03.282Z;2009-09-12T10:56:36.725Z
1784;194;Construction rue Muller;812;2010-01-19T12:04:55.870Z;2010-01-19T18:14:19.478Z;2010-01-20T13:16:01.870Z
1785;151;Solution d'équipement rue Guibert;702;2009-10-28T23:35:04.512Z;2009-10-29T03:05:38.833Z;2009-10-29T04:19:46.512Z
1786;236;Rénovation rue Chevalier;286;2010-01-17T19:43:27.557Z;2010-01-18T06:24:36.998Z;2010-01-23T22:27:15.557Z
1787;242;Chantier chemin Jacquot;848;2009-10-04T17:08:50.590Z;2009-10-05T09:02:04.922Z;2009-10-08T18:58:02.590Z
1788;458;Rénovation boulevard Guibert;105;2011-06-11T06:12:45.055Z;2011-06-12T13:34:25.318Z;2011-06-15T08:01:57.055Z
1789;775;Installation rue Weiss;425;2005-07-06T13:06:22.934Z;2005-07-07T06:00:50.317Z;2005-07-07T08:05:10.934Z
1790;514;Rénovation boulevard Boucher;991;2011-09-22T01:24:38.832Z;2011-09-22T19:44:53.920Z;2011-09-24T21:39:56.832Z
1791;218;Installation rue Delorme;402;2007-07-21T22:57:11.810Z;2007-08-01T06:00:19.235Z;2007-08-04T18:00:29.810Z
1792;76;Suite de l'installation rue Nicolas;612;2012-10-15T11:34:36.125Z;2012-10-21T13:49:43.472Z;2012-10-24T22:14:30.125Z
1793;462;Ravallement rue Ruiz;839;2009-02-20T09:31:58.342Z;2009-02-27T04:03:44.773Z;2009-03-03T08:19:58.342Z
1794;944;Rénovation avenue Valentin;106;2011-04-21T13:55:41.330Z;2011-04-27T00:17:50.869Z;2011-05-01T20:18:11.330Z
1795;766;Chantier rue Roux;904;2011-02-22T07:46:32.566Z;2011-02-22T10:29:26.528Z;2011-02-23T06:46:14.566Z
1796;348;Chantier rue Renault;793;2012-01-31T04:57:30.699Z;2012-02-06T03:53:25.293Z;2012-02-14T04:45:30.699Z
1797;171;Suite de l'installation rue Delaunay;365;2011-09-20T15:32:08.243Z;2011-09-20T22:27:38.845Z;2011-09-23T11:25:32.243Z
1798;851;Rénovation rue De Sousa;714;2009-04-19T17:55:29.329Z;2009-04-20T18:45:27.760Z;2009-04-24T09:58:47.329Z
1799;375;Chantier boulevard Duhamel;365;2009-11-03T21:33:31.227Z;2009-11-05T23:24:20.830Z;2009-11-07T17:32:19.227Z
1800;70;Construction rue Roche;168;2013-09-25T20:32:29.541Z;2013-10-02T08:10:28.866Z;2013-10-07T15:24:59.541Z
1801;571;Solution d'équipement chemin Lopes;361;2006-04-08T00:56:15.197Z;2006-04-09T02:11:03.246Z;2006-04-10T15:43:03.197Z
1802;992;Construction rue Roche;438;2007-06-16T22:18:46.495Z;2007-06-17T15:54:40.091Z;2007-06-18T22:51:28.495Z
1803;736;Chantier rue Dufour;504;2007-01-01T17:05:30.287Z;2007-01-03T08:53:57.410Z;2007-01-08T07:52:00.287Z
1804;181;Mise en comformité chemin Henry;312;2008-08-06T08:32:54.617Z;2008-08-09T09:55:21.551Z;2008-08-13T09:32:36.617Z
1805;906;Plan d'équipement avenue Fleury;287;2009-03-26T13:53:06.200Z;2009-03-27T19:10:34.372Z;2009-03-27T19:48:54.200Z
1806;60;Nouvelle installation chemin Imbert;189;2010-05-03T20:07:25.051Z;2010-05-08T11:53:55.316Z;2010-05-11T15:22:07.051Z
1807;954;Solution d'équipement rue Berthelot;186;2006-03-28T06:21:54.378Z;2006-04-01T14:50:44.657Z;2006-04-06T04:59:06.378Z
1808;371;Suite de l'installation rue Hardy;824;2005-09-09T04:35:44.856Z;2005-09-11T19:51:18.545Z;2005-09-15T06:35:44.856Z
1809;229;Solution d'équipement avenue Leclercq;429;2012-03-15T09:36:43.993Z;2012-03-26T12:52:24.983Z;2012-03-26T21:33:07.993Z
1810;690;Chantier rue Weiss;236;2006-09-06T21:07:32.732Z;2006-09-08T03:15:46.061Z;2006-09-21T11:53:26.732Z
1811;489;Mise en comformité rue Neveu;212;2010-06-03T17:52:31.524Z;2010-06-05T05:57:44.909Z;2010-06-05T20:36:37.524Z
1812;565;Rénovation chemin Pruvost;929;2006-07-22T18:59:50.495Z;2006-07-23T02:05:13.888Z;2006-07-23T04:07:20.495Z
1813;411;Rénovation chemin Buisson;743;2007-06-16T08:54:11.489Z;2007-06-21T11:45:48.759Z;2007-06-30T20:01:05.489Z
1814;568;Construction boulevard Dufour;175;2011-01-14T21:11:33.694Z;2011-01-21T15:49:11.146Z;2011-01-25T19:37:39.694Z
1815;320;Plan d'équipement chemin Munoz;488;2008-05-03T05:57:10.376Z;2008-05-04T01:30:04.682Z;2008-05-10T15:42:28.376Z
1816;481;Mise au normes boulevard Dupre;471;2013-02-22T02:21:00.209Z;2013-03-01T06:34:44.603Z;2013-03-08T14:11:42.209Z
1817;665;Chantier avenue Pottier;788;2006-02-20T21:23:03.159Z;2006-02-26T16:11:07.978Z;2006-03-07T14:42:15.159Z
1818;435;Construction boulevard Bouvier;214;2008-01-21T09:27:45.189Z;2008-01-25T14:36:10.647Z;2008-01-26T04:04:21.189Z
1819;698;Rénovation chemin Marchal;922;2011-05-08T19:26:47.160Z;2011-05-12T04:34:10.305Z;2011-05-12T11:02:47.160Z
1820;719;Construction rue Rodrigues;653;2011-09-09T18:34:31.408Z;2011-09-09T22:45:37.336Z;2011-09-10T03:42:01.408Z
1821;321;Solution d'équipement rue Langlois;184;2007-06-24T15:38:19.752Z;2007-06-24T16:01:55.550Z;2007-06-24T21:50:37.752Z
1822;403;Rénovation avenue Leduc;101;2012-10-17T22:17:29.179Z;2012-10-19T07:54:49.539Z;2012-10-27T06:02:11.179Z
1823;541;Chantier avenue Mercier;468;2011-11-29T21:09:02.266Z;2011-12-10T15:33:12.636Z;2011-12-11T03:15:02.266Z
1824;40;Suite de l'installation rue Chartier;411;2011-07-17T14:36:21.254Z;2011-07-18T16:00:54.738Z;2011-07-19T00:54:57.254Z
1825;267;Ravallement boulevard Chauvet;659;2006-07-21T11:08:02.570Z;2006-07-24T03:53:36.131Z;2006-08-04T12:45:32.570Z
1826;238;Nouvelle installation rue Leconte;378;2008-03-02T10:25:04.269Z;2008-03-10T15:27:03.107Z;2008-03-15T06:06:46.269Z
1827;812;Rénovation rue Jacob;589;2008-10-28T12:49:23.127Z;2008-10-29T05:44:26.781Z;2008-11-02T15:05:53.127Z
1828;120;Rénovation boulevard Renault;303;2007-05-06T07:57:17.009Z;2007-05-06T15:27:05.413Z;2007-05-18T10:51:35.009Z
1829;529;Mise en comformité rue Leleu;259;2008-06-03T01:05:20.935Z;2008-06-03T01:52:39.985Z;2008-06-05T16:35:56.935Z
1830;315;Solution d'équipement chemin Simon;125;2012-08-12T23:50:03.789Z;2012-08-19T05:22:25.813Z;2012-08-25T03:06:15.789Z
1831;682;Mise au normes rue Dupuy;593;2010-05-20T00:37:48.826Z;2010-05-23T13:53:19.746Z;2010-05-28T04:38:06.826Z
1832;705;Chantier rue Clerc;122;2013-12-01T19:11:13.156Z;2013-12-02T18:24:24.873Z;2013-12-08T20:10:55.156Z
1833;684;Chantier avenue Lebon;454;2011-03-23T03:00:54.423Z;2011-03-24T23:22:56.077Z;2011-03-25T20:42:54.423Z
1834;110;Mise en comformité avenue Briand;111;2013-01-31T14:10:35.652Z;2013-02-06T04:02:35.440Z;2013-02-07T12:58:53.652Z
1835;422;Ravallement rue Poulain;709;2006-11-20T12:20:30.498Z;2006-11-21T11:03:20.051Z;2006-11-24T11:14:30.498Z
1836;77;Chantier boulevard Morvan;976;2014-01-21T23:45:42.966Z;2014-01-25T17:17:46.501Z;2014-01-27T21:01:00.966Z
1837;742;Nouvelle installation boulevard Lemonnier;739;2005-04-21T12:17:26.477Z;2005-04-22T23:50:05.651Z;2005-04-23T08:05:26.477Z
1838;415;Rénovation boulevard Traore;706;2006-09-01T10:03:56.390Z;2006-09-03T12:18:27.871Z;2006-09-16T12:52:32.390Z
1839;465;Chantier chemin Dias;578;2013-09-03T03:31:16.369Z;2013-09-03T12:48:34.696Z;2013-09-04T17:28:52.369Z
1840;691;Rénovation chemin Muller;883;2005-02-13T01:43:06.186Z;2005-02-14T09:58:36.297Z;2005-02-15T21:58:24.186Z
1841;117;Chantier avenue Gay;471;2005-05-26T02:51:49.699Z;2005-05-29T06:26:52.215Z;2005-06-04T19:22:07.699Z
1842;85;Rénovation rue Fabre;333;2005-10-06T01:56:08.710Z;2005-10-09T17:18:37.723Z;2005-10-19T21:43:14.710Z
1843;249;Construction avenue Paul;343;2013-12-18T06:22:58.123Z;2013-12-19T17:29:10.490Z;2013-12-24T01:48:46.123Z
1844;335;Rénovation chemin Cousin;512;2009-05-11T12:38:58.218Z;2009-05-16T16:36:58.035Z;2009-05-17T13:11:22.218Z
1845;4;Mise en comformité boulevard Meunier;420;2013-11-29T17:44:19.446Z;2013-12-11T15:41:20.193Z;2013-12-14T16:53:55.446Z
1846;229;Mise en comformité boulevard Leclerc;857;2007-02-07T04:48:04.973Z;2007-02-08T12:44:28.508Z;2007-02-10T07:59:28.973Z
1847;940;Chantier chemin Salmon;339;2013-04-27T21:52:05.048Z;2013-05-06T08:44:20.767Z;2013-05-07T01:13:59.048Z
1848;886;Chantier rue Le Roux;136;2008-06-20T11:32:31.411Z;2008-06-27T01:08:00.492Z;2008-06-28T08:36:43.411Z
1849;33;Suite de l'installation chemin Philippe;110;2013-04-27T17:16:50.029Z;2013-04-29T00:21:16.317Z;2013-05-07T05:02:26.029Z
1850;69;Mise au normes rue Delahaye;722;2010-05-31T10:27:37.851Z;2010-06-01T07:38:34.429Z;2010-06-04T03:09:19.851Z
1851;522;Chantier rue Bonneau;341;2010-03-23T13:16:10.124Z;2010-03-23T20:40:39.030Z;2010-03-27T15:49:10.124Z
1852;517;Plan d'équipement chemin Rousset;755;2011-04-16T20:12:47.874Z;2011-04-18T17:06:15.902Z;2011-04-26T14:32:35.874Z
1853;395;Construction chemin Robin;808;2005-04-14T15:59:50.693Z;2005-04-17T01:07:48.776Z;2005-04-28T15:04:02.693Z
1854;928;Rénovation rue Andre;516;2010-09-25T17:32:47.495Z;2010-09-26T19:44:23.167Z;2010-09-28T09:03:23.495Z
1855;14;Chantier rue Hubert;369;2005-04-17T11:49:11.015Z;2005-04-22T06:22:36.025Z;2005-04-25T15:27:35.015Z
1856;167;Chantier rue Payet;103;2011-02-17T11:54:55.360Z;2011-02-24T21:10:06.708Z;2011-02-25T15:11:25.360Z
1857;28;Plan d'équipement chemin Bouchet;206;2009-03-30T00:06:37.669Z;2009-03-30T05:38:36.779Z;2009-03-30T06:18:55.669Z
1858;745;Solution d'équipement boulevard Hoareau;671;2007-12-22T13:36:58.153Z;2007-12-22T20:03:59.897Z;2007-12-29T22:16:34.153Z
1859;222;Nouvelle installation avenue Navarro;172;2010-05-07T17:39:02.168Z;2010-05-20T23:02:51.327Z;2010-05-22T14:15:20.168Z
1860;482;Construction chemin Barre;613;2008-10-27T04:20:26.416Z;2008-11-07T09:03:53.417Z;2008-11-07T11:54:02.416Z
1861;324;Rénovation avenue Georges;478;2011-04-06T16:20:54.296Z;2011-04-07T09:29:52.858Z;2011-04-10T22:32:54.296Z
1862;189;Mise en comformité boulevard Monnier;246;2009-05-27T12:13:11.821Z;2009-05-27T19:31:07.183Z;2009-05-29T16:24:53.821Z
1863;625;Construction boulevard Parent;636;2009-03-26T10:43:10.334Z;2009-04-08T20:56:34.097Z;2009-04-09T16:21:34.334Z
1864;753;Rénovation rue Munoz;230;2012-10-20T08:23:22.140Z;2012-10-21T06:42:14.789Z;2012-11-04T10:06:16.140Z
1865;144;Nouvelle installation chemin Legendre;866;2005-09-30T10:44:39.571Z;2005-10-10T20:36:01.225Z;2005-10-12T22:46:27.571Z
1866;431;Nouvelle installation avenue Robin;222;2010-03-20T12:46:33.244Z;2010-03-28T05:53:30.589Z;2010-03-31T09:01:15.244Z
1867;4;Ravallement rue Pierre;501;2013-06-30T14:01:10.773Z;2013-07-02T07:04:46.535Z;2013-07-03T00:03:16.773Z
1868;492;Rénovation chemin Perrot;177;2009-03-21T15:09:41.674Z;2009-03-25T18:18:05.836Z;2009-03-25T21:43:35.674Z
1869;287;Mise au normes rue Guibert;542;2011-01-26T21:05:54.670Z;2011-01-27T19:53:22.769Z;2011-01-28T01:12:12.670Z
1870;460;Installation rue Baudry;309;2013-11-25T17:26:06.524Z;2013-11-27T18:00:44.195Z;2013-12-06T04:55:12.524Z
1871;639;Mise en comformité rue Lagarde;302;2007-09-06T17:20:32.497Z;2007-09-14T00:39:37.974Z;2007-09-20T12:01:56.497Z
